D1,D2,D4,D6,D8,D9,D10,D12,D15,D16,D18,D19,D20,D21,D24,D25,D26,D27,D31,D32,D33,D34,SFE
-1.316493079,-0.153429024,1.855637578,57.37982154,743.9025669,1504.672192,24.88678223,75.8374889,252.1324559,182.7447921,3.943605404,2.885796871,0.006180919,0.006048429,1.939484893,1618.926913,32021.58917,0.325696392,0.690729,7714.705922,2041.391854,3823.267116,-127.50979
-1.645621849,0.408812251,1.843442731,56.14678289,735.2123363,1493.741098,25.37235167,78.23736585,166.3026626,204.9463248,19.16847124,6.80611367,0.006693032,0.008546032,2.727878105,1694.273539,39247.11107,0.633448939,0.805270263,18549.48536,3845.682876,8877.098797,68.19352
-3.233093115,-0.432816185,1.826901662,55.73275922,738.7986323,1510.796336,25.28217398,78.32530491,119.1068521,222.2390299,20.82002148,6.411965156,0.007017337,0.008672661,2.424194426,1694.518758,36922.73424,0.491153526,0.754611602,19685.87777,3451.668352,8999.935798,43.57929
-0.171198775,1.223373955,1.860622218,56.31838767,733.2197446,1453.049025,25.46241943,73.24472547,226.6174188,176.0403834,10.74319087,5.568291753,0.007906806,0.008009376,3.298049826,1946.542379,45845.29112,0.489812154,1.279205493,11369.9304,2123.6687,4862.008311,58.91276
-0.998438581,0.468809203,1.837905489,55.92741489,729.5372522,1503.269196,25.21295917,80.12568785,182.2540792,204.3525985,15.36741008,6.640809661,0.007246042,0.009796068,3.090805735,2120.997901,51577.43397,0.876789529,0.882272085,16630.18752,4740.60317,8642.184011,25.82477
0.023994192,0.571978925,1.822283592,55.6441192,717.1951296,1551.584277,25.23759577,81.95549773,171.8855899,213.846613,12.77623337,7.824323651,0.01187772,0.013047814,3.849318087,2167.943303,59253.74324,1.182800799,0.920322565,16021.19743,5734.641929,9249.096868,52.86007
-4.6242384,-1.177965909,1.828027738,55.97216849,747.7538308,1522.816407,25.11711349,78.35549822,98.2584898,229.9108514,15.42316771,3.823512476,0.00529172,0.005894087,1.574032583,1298.174459,25017.36311,0.25697142,0.543563205,18935.60462,2588.334349,8297.499457,27.0353
-0.606463109,0.509643765,1.832494431,55.67953072,724.1357791,1523.168936,25.25424575,78.97186618,172.7914882,206.1663184,15.009363,7.402871428,0.010690277,0.010895306,3.653910604,2266.904755,57233.84519,0.90077376,1.0667401,16412.14584,4873.680426,8765.26536,41.56174
-0.248723516,0.103073859,1.824616769,56.50038062,721.9926297,1588.223878,25.09472978,83.90105202,180.0592029,218.9290939,10.90495417,6.638208666,0.011172257,0.011866662,2.98437711,1834.129213,37684.64924,1.161695556,0.44283286,15934.46944,5351.563504,9392.725587,10.0878
-2.058367216,0.135165702,1.83661536,55.92064769,735.8140242,1493.624708,25.317395,76.98607434,159.7959428,206.5342055,18.86266076,6.680918556,0.007607249,0.009145948,2.843214537,1850.995327,42526.19233,0.548417316,0.932117052,19289.88194,3624.500876,8913.319568,54.0706
0.191584563,0.543958742,1.844701765,57.13835874,729.0929999,1539.976734,25.17175038,79.64016225,234.0517693,194.1645286,4.62979457,5.313292178,0.009561626,0.010487817,2.672811665,1668.301172,36560.53503,0.916419848,0.557351261,10004.90413,3921.549659,6162.425113,5.64917
-1.184651336,-0.486042164,1.815300664,56.17508007,725.4822669,1581.770028,24.85845551,83.85551205,175.6094386,222.4477285,11.22973982,5.193773374,0.009653812,0.011410213,2.717351378,2224.089696,44563.73436,0.94399939,0.526699538,17057.15745,5248.163295,9497.481111,-47.2109
-1.418010992,0.463834804,1.847460641,56.30347573,736.4123809,1485.128249,25.36998334,75.45133172,186.6668164,195.1644735,16.28255481,6.335591613,0.007850728,0.008422683,2.849243872,1725.283428,39328.08133,0.49364882,0.970572793,17379.02976,3044.452916,7891.739462,47.61442
1.192664121,1.74676993,1.868051929,57.14992346,728.9117916,1480.595759,25.62318473,75.26400628,251.2488473,173.30239,2.985480217,4.503759421,0.008618133,0.008661186,2.83062525,1409.370445,36505.41474,0.624555385,0.879875777,6126.580179,2127.353511,3255.791349,117.42199
-3.602670814,-0.53890575,1.836202156,56.01482741,743.6809488,1508.704553,25.22069978,79.22673019,118.1681777,222.248538,19.69330939,5.715537511,0.004878782,0.006300935,1.966049314,1432.405786,29692.9752,0.446214764,0.590592764,19439.68631,3348.99396,8969.536436,116.21145
-3.058536898,-0.516339652,1.836279321,56.34369782,743.6951922,1504.835988,25.14739933,77.04375521,157.8773495,210.4254502,15.65174925,4.759124673,0.006121583,0.007528266,2.049393218,1495.898456,31121.59573,0.373951911,0.687829006,20453.0912,2991.732105,8997.443113,56.89519
0.253250204,1.147501369,1.853542248,56.85794455,728.9914167,1506.630566,25.49269767,78.48919374,214.7298514,191.7822725,10.45613921,6.039335513,0.008401955,0.009744821,2.802650479,1464.187292,36668.28167,0.802575272,0.67652317,13029.06165,3709.9599,6949.45042,73.84269
-0.301528492,1.239936196,1.863804074,56.9943254,735.6091369,1477.477089,25.64685063,75.5928209,209.7754501,185.7571295,14.73592143,5.846468006,0.006795845,0.007575776,2.436769175,1156.813305,27275.12297,0.427598097,0.732785148,14561.82331,2463.662189,6654.81758,77.07079
-0.382505691,1.089940217,1.849310409,56.04017521,730.2754066,1464.710457,25.44055835,76.42856564,206.8320327,188.1018581,13.70482054,6.259265716,0.00730725,0.009863628,3.326844664,1990.146835,49742.25136,0.689659774,1.124495279,14490.34577,3557.439188,6921.315303,62.54436
-1.299019006,0.274323601,1.864659844,57.97829242,747.8666186,1489.382717,25.22809235,76.25780972,248.0815991,182.8488219,8.303153457,3.536705595,0.003555892,0.005688825,1.171178196,658.4947966,12476.0694,0.412438756,0.288549846,9998.784475,1431.003251,4348.144803,-37.93013
-0.169739491,0.52239831,1.826844561,55.46208095,720.1337728,1525.863341,25.13916936,79.26107648,187.5097828,203.6856975,10.90440466,7.219173131,0.011496543,0.012094558,3.988660438,2552.432343,67567.08033,0.999143172,1.202725797,14914.49182,5298.759181,8364.675118,28.64935
0.108625218,1.235009063,1.872409928,57.3539303,738.0561948,1468.683214,25.47297324,73.86901236,251.7445351,171.5463376,6.930116788,4.496662148,0.006435697,0.005975714,2.301722545,1298.901506,28593.68274,0.458163609,0.838529335,6991.899426,1207.176992,2916.593518,39.54418
1.310171916,1.540592947,1.851730999,56.57274066,720.9434579,1511.902243,25.47293767,79.56057664,228.2328503,188.5825025,3.379682954,5.766810594,0.009965851,0.01119123,3.44020353,1734.59054,49810.84278,1.04931461,0.851224321,9484.806801,4479.760665,6112.67481,98.86044
-1.053169308,0.361798564,1.835965669,55.91902423,729.8669557,1505.536186,25.24614437,76.9653907,184.2719633,200.3569934,14.54176647,6.655950324,0.009682078,0.010288534,3.322503163,2160.446311,51670.80751,0.700921881,1.068076902,16784.77385,3989.500331,8230.611471,29.45638
-0.942714431,-0.110921016,1.824486624,56.40444114,725.3574485,1583.913467,25.07310918,84.66206841,161.9188906,224.5122852,14.78853177,6.489068153,0.009577226,0.010754805,2.685477697,1821.529455,35236.11522,1.10296719,0.359222886,17258.38917,5200.478772,9697.78333,-3.228
-3.014341663,-0.407826313,1.825864212,55.66074717,736.5952259,1519.15879,25.25932986,78.56778606,118.7457079,222.8266596,21.02365687,6.617121863,0.007818586,0.008825324,2.586699948,1832.033944,39788.45043,0.545055941,0.793433718,19124.99903,3659.940789,8969.506175,98.053
-4.626381654,-1.077737295,1.819632934,55.43986136,743.8168368,1515.005431,25.14607463,79.66002016,84.19491117,235.1954802,17.69311751,4.840088851,0.004980049,0.007146256,1.841430618,1646.915196,34571.36984,0.392599052,0.639050867,17413.58183,2997.908528,7781.557629,21.386
-3.095173681,-0.650380898,1.843155311,56.88622819,748.3152641,1505.089671,25.05261091,76.75759794,180.9690541,204.6224886,12.10780573,3.374217429,0.004962485,0.006320137,1.580913823,1169.225096,23238.00943,0.271575054,0.531477894,19691.31448,2505.85739,8470.043735,35.913
-0.8243039,0.342188972,1.836261242,56.12245099,730.3636641,1503.785373,25.18066103,76.49942577,205.3742895,195.1245252,11.05721094,6.011902106,0.00970477,0.010726841,3.260128021,2182.976205,51830.27329,0.690138715,1.065251701,14935.80566,3702.027025,7304.385884,4.035
-0.124946918,0.417203985,1.819945189,55.40826258,716.8189012,1552.056916,25.15251345,80.98300081,169.9818285,213.0766981,12.40180994,7.800556463,0.012516788,0.012766325,4.021418989,2421.179099,64982.94147,1.122288568,1.078760044,15810.25459,5733.591272,9117.084044,39.544
-0.995578961,0.270662864,1.826954694,55.58115953,725.0795444,1526.179753,25.22715068,78.41313801,164.8692044,209.1840146,16.06531994,7.368663841,0.011026499,0.011248067,3.600300425,2308.19689,57020.31809,0.83354295,1.082943291,17350.78591,4686.826826,8941.737017,40.755
-2.021743347,-0.54748706,1.843442217,56.93928362,744.0516176,1505.085736,24.79180157,76.26962753,233.6750524,190.6045679,5.185814355,2.397744029,0.006078348,0.007250714,1.993480293,1848.553695,37629.80492,0.230959234,0.758266803,12030.77875,2578.385232,5597.291547,-123.878
-1.017432797,0.775261491,1.852921513,56.55360456,735.5085536,1487.469754,25.52350845,75.72907082,186.8749446,194.3156257,17.3365296,6.590231354,0.007895269,0.008288949,2.742156229,1441.534784,33388.00594,0.472892511,0.852205005,17191.20066,2961.897347,7914.239433,69.001
1.294245746,1.248630385,1.833862253,56.10256958,714.6695813,1539.557717,25.38191251,81.08169038,210.1157934,199.8231389,3.878196289,6.948563615,0.012469966,0.013838514,3.99930761,1895.103385,58375.55654,1.239839824,0.925699013,12001.61142,5525.067536,7724.3073,78.685
-2.096262391,-0.261465333,1.834261017,56.47018592,736.1410842,1540.252585,25.16485949,80.41654962,157.0661093,216.6323425,17.21309514,5.790139536,0.007580133,0.008572118,2.273645332,1597.327697,31286.58856,0.697157696,0.497457141,19025.03854,3937.196717,9324.148961,20.983
-2.20678014,-0.002613066,1.833598356,56.01049886,733.670351,1529.923857,25.28924211,82.41481507,129.1105568,224.0039706,22.33695394,7.191411647,0.00630481,0.008482077,2.456047608,1648.71438,35872.29653,0.828513646,0.500187286,18479.47403,4475.684335,9388.935089,57.702
-0.068775325,1.245098815,1.854361048,56.33673467,731.5307501,1456.658281,25.49559493,74.55848181,226.6774237,179.7591903,10.79585455,5.638291603,0.00771127,0.009844184,3.250442171,1855.07767,45600.53448,0.574627262,1.16043961,11953.53262,2582.340065,5313.943269,53.264
-4.017428729,-0.883168457,1.832482358,56.03266208,745.5719856,1517.711354,25.13320878,78.38106284,114.539847,224.0719352,17.03896482,4.62439928,0.005502239,0.006094544,1.816614168,1430.557701,28349.15732,0.3356703,0.602203238,19579.63788,2989.527971,8800.33547,123.878
-1.666143857,0.042250336,1.848056992,56.97836278,742.3939571,1490.362812,25.16432546,75.53724576,219.681955,190.4197725,10.59804248,4.412145782,0.00634748,0.008112085,2.136768476,1441.385001,30598.06646,0.424167518,0.722535964,14745.08887,2312.92776,6410.450375,-22.193
-0.067356321,0.79703667,1.834362464,55.96682595,722.1127506,1528.795021,25.35756355,80.50118066,180.2273928,206.5212136,13.82029494,7.427516482,0.010463959,0.011744297,3.553186537,1967.694756,52310.96133,1.024729155,0.878064824,15951.93415,5096.593501,8824.689742,59.316
-0.611007804,0.719610252,1.843390821,55.88743779,728.778934,1491.687746,25.31866918,76.24844344,193.0010332,193.8456078,13.75948265,6.755629276,0.009608658,0.009742961,3.538595261,2199.513401,54138.16309,0.704649453,1.187150459,15376.2515,3870.525106,7621.478537,46.807
-2.461817584,-0.071321257,1.843783205,56.49734599,741.5800468,1503.500749,25.31884309,77.00789197,159.3859245,207.490627,18.41323585,5.95083909,0.006583681,0.007342169,2.204453243,1339.814063,28040.81771,0.432409274,0.66161339,19795.17102,3030.652241,8936.094234,54.071
-0.292236547,0.296646124,1.828088921,55.99062168,724.3563286,1528.71345,25.05633785,78.8518783,209.6620254,199.791796,7.805651659,6.104660204,0.01081605,0.012072965,3.510617326,2402.572754,59175.7488,0.894833627,1.031320329,13525.97433,4678.280343,7505.823352,-5.649
0.300793178,1.430188348,1.862047807,56.32921504,731.0542572,1449.87523,25.47173879,73.26687689,239.1969769,172.0411861,7.768168597,5.17050153,0.008134058,0.008443424,3.439149551,2022.966863,48818.66534,0.551453963,1.330247979,8800.334637,2012.560931,3770.932057,66.983
-0.223611871,0.431858497,1.828614931,55.94989895,722.7847586,1534.680146,25.12783511,80.72226643,195.4880363,205.4584371,10.22202648,6.676530619,0.010296317,0.011973149,3.482982484,2261.67654,57099.18052,1.030203792,0.911138245,14806.96793,5183.553193,8382.575632,22.193
-1.579116734,0.481540599,1.848175505,56.14395207,736.8685093,1478.186751,25.4167746,74.15990078,179.1534161,194.264298,17.54577787,6.607569132,0.008345904,0.008142952,2.997327125,1765.980358,40229.3017,0.394617389,1.092655869,17951.94176,2804.068822,7960.175994,61.334
-0.616290768,1.059795107,1.867671794,56.91568771,739.8933915,1451.388582,25.41510954,75.29967067,233.4958822,177.6779176,11.53718496,4.874634159,0.003963275,0.005975178,2.302819716,1436.378183,31604.75462,0.497757772,0.858264032,11050.09994,2013.678726,4748.850728,36.72
-1.13046373,-0.023567689,1.841843834,56.66840168,734.5646539,1529.747245,25.02202722,78.31841469,207.0570236,199.0321686,9.744205798,4.998151848,0.008596122,0.008488751,2.609671087,1952.069232,40503.11333,0.648841429,0.746387359,14399.61331,3751.218484,7466.803186,-43.176
-1.315398478,0.106796836,1.851582672,57.1965773,742.3584782,1491.491465,25.10793869,75.51129834,238.4312403,185.3898189,7.757257042,3.962198856,0.006261276,0.007843282,2.077983778,1459.876589,30616.96931,0.438230955,0.702482985,11319.6794,2085.528096,5033.841103,-45.597
0.567590151,1.35220612,1.855271844,56.74999111,727.80785,1493.533775,25.550073,76.35732446,225.379148,184.5562967,8.231925846,5.789456096,0.009506054,0.010193671,3.12146641,1573.618312,40908.06366,0.702760935,0.901089502,11347.77671,3134.390611,5832.320666,82.316
0.446739097,0.636475011,1.826428444,56.00371442,718.1255342,1548.256688,25.16465804,81.48367662,202.6353654,205.4610949,6.928552797,6.921875883,0.01169151,0.013221859,3.734834004,2173.375265,58436.55378,1.177551284,0.891855556,13502.04248,5534.335029,8239.864903,37.93
0.600084467,1.55660337,1.858018776,56.53635807,727.4197199,1478.212273,25.63551826,75.40481027,220.6265186,182.0421191,9.680921272,5.774725704,0.009351767,0.00988796,3.307681386,1628.209641,43235.19221,0.603841155,1.045437943,11928.54951,2958.658211,5851.390533,97.65
-3.009975964,-1.245115687,1.808802938,55.9592703,732.3561899,1596.751304,24.84355067,84.24440229,116.518884,240.7718553,16.26178012,3.743526304,0.008322183,0.009099504,1.982207229,2038.96474,31476.53832,0.71829637,0.349069167,18193.73824,4016.782102,9011.944474,-103.299
-5.582676551,-1.359382661,1.823908662,55.52307289,749.1102719,1523.126916,25.20842892,79.78314977,48.82207137,244.0995155,15.87894727,4.305486429,0.00412235,0.00490112,1.392684299,1172.03716,22877.88377,0.251550995,0.477420604,12068.49396,2071.601567,5508.269909,-315.143
-1.208167863,-0.377895024,1.809326168,55.51422016,720.8464478,1580.210216,24.93256764,83.49270765,149.8105452,227.3397132,14.71514807,6.563916522,0.010879412,0.011828852,3.233669616,2454.098366,55106.59655,1.032726595,0.767824633,17289.94286,5532.161005,9575.969871,-8.877
-1.905550007,0.149029905,1.830581202,55.80576121,732.4972941,1507.171066,25.36505742,77.62755497,149.5903867,211.5836238,20.14930205,7.224498285,0.008873157,0.010317285,3.021796995,1869.489175,44020.37225,0.618377554,0.912928384,19398.10704,3876.217109,9153.809763,63.755
0.234169418,1.375523446,1.856686934,56.47049047,730.0928255,1464.817468,25.50206835,76.29862718,228.1990618,181.519218,9.827154025,5.487314248,0.007084656,0.00958888,3.113675988,1771.092351,44761.38516,0.695771853,1.01720581,11211.52467,3068.33446,5460.758685,72.229
-2.761471372,-0.391518441,1.827199894,55.67605908,735.6535817,1521.694997,25.20644706,77.83109668,129.2200009,218.8848904,19.64416152,6.440111202,0.008617969,0.008757845,2.735729255,1979.583695,42799.05373,0.536292419,0.88292835,19110.20161,3727.572754,9032.78152,70.211
-0.606463109,0.509643765,1.832494431,55.67953072,724.1357791,1523.168936,25.25424575,78.97186618,172.7914882,206.1663184,15.009363,7.402871428,0.010690277,0.010895306,3.653910604,2266.904755,57233.84519,0.90077376,1.0667401,16412.14584,4873.680426,8765.26536,42.36876
-1.666143857,0.042250336,1.848056992,56.97836278,742.3939571,1490.362812,25.16432546,75.53724576,219.681955,190.4197725,10.59804248,4.412145782,0.00634748,0.008112085,2.136768476,1441.385001,30598.06646,0.424167518,0.722535964,14745.08887,2312.92776,6410.450375,-14.52643
1.25428933,1.347069057,1.850516702,56.97007271,721.4865272,1540.053835,25.45687278,81.28890541,222.2234254,195.4203358,3.847070595,6.051191094,0.010236846,0.011090273,3.040255361,1450.399458,39229.15947,1.117322273,0.536929219,10533.58852,4747.515118,6977.770847,87.15859
-1.260891353,-0.033599415,1.820503723,55.66762625,724.958876,1547.603493,25.12634748,80.93249282,155.7279828,218.2498472,16.42558043,7.03301866,0.01034894,0.011351919,3.271393899,2250.171585,52895.31865,0.929309874,0.857195781,17808.96915,4997.330818,9363.563285,20.57911
0.023994192,0.571978925,1.822283592,55.6441192,717.1951296,1551.584277,25.23759577,81.95549773,171.8855899,213.846613,12.77623337,7.824323651,0.01187772,0.013047814,3.849318087,2167.943303,59253.74324,1.182800799,0.920322565,16021.19743,5734.641929,9249.096868,52.05305
-1.14175391,0.465603081,1.855270884,56.98945299,739.3478034,1493.823838,25.29632447,77.07209276,211.1514154,191.8227686,12.86914462,5.329943372,0.005998429,0.007235506,2.205377494,1379.678782,29710.33059,0.56927298,0.642352342,14801.97383,2867.389077,6955.682482,13.3159
-0.382505691,1.089940217,1.849310409,56.04017521,730.2754066,1464.710457,25.44055835,76.42856564,206.8320327,188.1018581,13.70482054,6.259265716,0.00730725,0.009863628,3.326844664,1990.146835,49742.25136,0.689659774,1.124495279,14490.34577,3557.439188,6921.315303,61.73733
-0.877534747,0.779662983,1.846580582,56.0655522,733.6534988,1460.969996,25.38289414,74.37654681,208.9545178,186.2099454,13.56824582,6.10448496,0.007881725,0.009865445,3.259045643,2011.160692,47888.53186,0.529442777,1.206389595,15054.14936,2838.972386,6587.983924,42.36876
-2.034758559,-0.459267325,1.838597525,56.83008473,740.0727271,1531.412296,24.94585599,79.46966518,195.6859578,205.9539844,10.91403482,3.898758008,0.006486518,0.007833866,1.985993969,1675.189611,32232.0432,0.537739516,0.510577139,16888.94579,3609.945213,8282.165626,-58.10573
-2.058367216,0.135165702,1.83661536,55.92064769,735.8140242,1493.624708,25.317395,76.98607434,159.7959428,206.5342055,18.86266076,6.680918556,0.007607249,0.009145948,2.843214537,1850.995327,42526.19233,0.548417316,0.932117052,19289.88194,3624.500876,8913.319568,58.10573
-1.446759753,-0.284432356,1.823256825,55.98964711,728.4138092,1552.727985,24.98285867,81.17286224,169.6897064,216.1444774,13.64191697,5.816207317,0.009440389,0.010418237,2.892327273,2244.389577,48389.693,0.832792764,0.74375589,17481.38147,4826.936411,9208.851676,-19.36858
-0.727200143,0.871255578,1.852750679,56.59708786,732.7663426,1504.057674,25.57509153,76.60426077,178.9481237,197.9246991,17.91600809,6.992290026,0.008979478,0.008485079,2.825782854,1385.413231,32456.63869,0.528140177,0.781932737,17191.55078,3316.549349,8317.1943,75.05323
-5.358939561,-1.333728186,1.822115346,55.66941003,748.5975764,1523.991736,25.20794883,79.5477932,61.39885542,241.6865267,15.93949812,4.12732163,0.004466647,0.005784346,1.393677252,1142.729033,22197.30116,0.265071117,0.453002024,14702.74557,2117.38432,6419.114053,-209.42271
0.316673225,1.131701715,1.844950475,55.99257033,725.1755204,1481.729202,25.39905637,74.67464047,222.2911525,183.2374278,7.987665387,6.248297728,0.011052225,0.011435394,3.90060554,2216.422957,58146.03877,0.723234096,1.337488221,11622.27584,3297.861852,5723.482127,58.10573
-0.590039253,0.529518815,1.835884403,55.98400432,727.2777799,1510.029013,25.25325986,77.90005335,193.1006329,199.4561847,12.81071829,6.684654268,0.009888786,0.010955301,3.416726633,2154.721665,53275.61976,0.815058389,1.030874458,15673.31054,4284.28363,8026.775029,27.84233
-0.206300714,0.476393657,1.833867018,56.04737433,724.9176757,1523.050244,25.13280701,78.65561771,207.1428947,198.1999256,8.787036474,6.332723427,0.010548413,0.01137296,3.511255519,2304.157518,57034.22658,0.901129398,1.028642741,13568.83248,4579.769752,7493.991529,12.10536
-0.403800983,0.25742127,1.827039115,56.30152628,723.8019097,1558.239308,25.14402017,82.67719523,184.5825274,213.6157898,11.92980517,6.661276075,0.01000663,0.011848467,3.059636862,1935.02088,44979.32452,1.092940631,0.59214692,16101.31895,5221.086096,9114.764876,19.36858
-2.81996705,-0.324551934,1.817540249,55.31597817,733.5408857,1507.839849,25.3425798,75.4460781,123.6105756,218.0083509,20.95852595,7.114591354,0.01020893,0.010969313,3.100971929,2065.417188,48035.67977,0.436202972,1.088553181,19976.85998,3367.668138,8931.846911,54.47412
1.39953347,2.126396252,1.87253838,56.97890801,728.1978971,1456.959991,25.72646519,75.88785699,251.8249081,170.6994891,3.58850912,3.707048182,0.006404018,0.008300626,2.772239005,1400.975127,37621.58552,0.601247335,0.902209136,5888.304281,2223.840923,3068.333615,148.89592
-4.51289077,-1.262417317,1.821230174,55.46047847,742.8589458,1534.699442,25.00222915,79.50277077,86.58418493,234.8255304,16.12901633,4.028530113,0.006124331,0.006108935,1.886216296,1889.84244,36736.37309,0.346918167,0.691175256,16569.94012,3152.484307,7732.307786,-13.3159
-1.205465307,-0.060238666,1.849383193,56.98036844,741.5955178,1485.703636,24.86034545,75.62116364,259.621598,180.1840922,3.097268797,3.017838655,0.005914392,0.007775701,2.281911268,1973.042279,42082.76376,0.354411755,0.883518575,6368.630846,2180.616812,3113.621947,-125.89575
-0.998438581,0.468809203,1.837905489,55.92741489,729.5372522,1503.269196,25.21295917,80.12568785,182.2540792,204.3525985,15.36741008,6.640809661,0.007246042,0.009796068,3.090805735,2120.997901,51577.43397,0.876789529,0.882272085,16630.18752,4740.60317,8642.184011,29.05286
-0.714431893,0.067459836,1.831518547,56.4924892,729.9214253,1530.862009,25.00920307,79.7332234,216.1902413,200.8289745,7.961819137,5.166700736,0.008880355,0.011153959,2.83592307,2099.268351,47376.85263,0.818530919,0.744702403,13568.65189,4312.875253,7404.064728,-42.36876
-0.878723147,0.989368351,1.849129772,55.82930289,731.3349585,1466.464748,25.49861441,76.21916203,180.6008885,193.8849778,18.29005602,6.98691804,0.007448862,0.008995014,3.352108962,1954.888999,48215.1326,0.594497249,1.148726687,16961.15211,3708.488954,8065.924562,78.68484
-3.346658989,-0.544534048,1.821365947,55.38977111,736.9608105,1511.768594,25.21826061,78.31550569,112.2813241,224.4555107,20.51888467,6.405481237,0.007469491,0.008984143,2.602355571,1990.047138,44165.29952,0.512862987,0.877659193,19058.14057,3654.464162,8810.096471,89.57966
0.108625218,1.235009063,1.872409928,57.3539303,738.0561948,1468.683214,25.47297324,73.86901236,251.7445351,171.5463376,6.930116788,4.496662148,0.006435697,0.005975714,2.301722545,1298.901506,28593.68274,0.458163609,0.838529335,6991.899426,1207.176992,2916.593518,38.73715
-1.82813646,0.164048071,1.834720514,56.01365303,732.3278889,1524.34521,25.36724181,79.50002382,141.0283033,216.2672073,21.25139789,7.395692564,0.008486296,0.009262545,2.818374072,1704.370764,38357.96222,0.70689091,0.719112831,18718.48841,4133.006518,9281.433177,60.5268
-0.955621273,0.773646788,1.84192818,55.74782504,730.7805468,1469.956308,25.41125942,75.47277707,187.814208,193.3545861,16.31309168,6.85493488,0.008509419,0.010260533,3.484013605,2117.82618,52262.46369,0.602713811,1.227874087,16856.39155,3577.19055,7806.076418,62.94787
-0.528571966,0.738535792,1.845135468,56.45627974,729.800659,1513.94575,25.45614754,77.24272711,186.9043948,198.9597875,15.14382284,6.89451837,0.009959802,0.009932786,3.076469111,1640.090036,39279.67588,0.685616199,0.840583576,16445.41081,3698.992773,8188.648845,62.94787
-1.647716213,0.319028417,1.839912693,55.90590756,734.7841715,1482.655135,25.27604757,76.66318851,178.6119551,199.7066143,16.6987192,6.440719197,0.007337386,0.009168007,3.005086129,2023.162015,47241.03068,0.588686822,1.037297692,17983.06435,3666.944769,8352.637761,49.63198
-0.052247569,0.636006674,1.851150254,56.85645861,731.4563019,1513.074513,25.17729466,77.40843982,234.0051093,187.3218169,5.961468691,5.280373173,0.008937678,0.008927273,2.866049149,1882.087512,42697.13798,0.764338994,0.832763623,9763.836918,3369.103698,5471.716466,6.05268
0.253250204,1.147501369,1.853542248,56.85794455,728.9914167,1506.630566,25.49269767,78.48919374,214.7298514,191.7822725,10.45613921,6.039335513,0.008401955,0.009744821,2.802650479,1464.187292,36668.28167,0.802575272,0.67652317,13029.06165,3709.9599,6949.45042,73.8427
-1.382729016,0.63879606,1.838618487,55.42153848,730.8138129,1470.089895,25.44111578,74.43309997,166.5544192,197.2490191,19.19699036,7.473770171,0.009435777,0.010080726,3.676613614,2224.198279,54606.25947,0.503214343,1.35384606,18213.01594,3571.43602,8370.811977,85.94805
0.046202327,1.161043042,1.856095,56.36965808,731.5240126,1460.073963,25.34958542,75.38604218,238.2058466,177.8472914,7.890094177,5.256816651,0.007146728,0.009081928,3.222829137,2041.017729,49363.62728,0.683660494,1.160199333,9353.404732,2755.113054,4453.772442,43.57929
-1.452313039,-0.368155866,1.840479447,56.87551284,738.3431903,1528.723837,24.88809451,76.54735182,223.6894178,194.3174123,6.438930636,3.587758653,0.008756839,0.008342165,2.391919576,1958.685653,38744.94087,0.41698524,0.780532656,12814.06944,3011.785345,6361.804958,-87.15859
0.068341097,0.672289348,1.833975189,56.06987767,723.2675894,1521.833261,25.22201441,78.83305131,207.6277197,197.9588258,8.689524279,6.578096856,0.010842927,0.012058116,3.601480971,2187.782986,56486.58397,0.960197349,1.010699359,13532.075,4640.461667,7524.986605,35.10554
0.245856489,0.917162325,1.834984495,56.00529437,720.4701967,1531.014761,25.35651707,81.1585837,186.4667133,205.6258181,12.04285167,7.331607974,0.010491736,0.012039352,3.607408061,1953.243226,53538.38543,1.102446168,0.854900902,15169.40143,5319.4409,8700.795973,67.79001
-3.635422181,-0.584534236,1.837375231,55.93716885,743.4640011,1513.229125,25.22312284,77.80703867,113.3139282,221.0909583,19.65668679,5.805804544,0.006218967,0.005806861,2.134798022,1523.316691,30854.41591,0.36602969,0.712416078,18743.51386,3166.095741,8724.19311,134.36949
-1.878807676,0.009455242,1.828503566,55.86206327,730.2829858,1537.45681,25.30160959,80.55460777,133.5905151,221.4119337,21.24130097,7.438821206,0.008979217,0.009788571,2.887605169,1834.903458,40956.35875,0.79506471,0.703849046,18415.84485,4388.556166,9313.418129,49.632
0.744216057,0.887568363,1.839890641,56.85412103,722.4172508,1548.494777,25.28239994,82.34621565,220.2003016,201.1326005,5.107497778,6.178432001,0.009898722,0.012074435,2.993736332,1629.590368,41145.93306,1.179798609,0.493862578,11571.8796,5031.207792,7489.773345,48.421
-0.593646776,0.803286725,1.854748925,56.30169345,734.4367096,1465.887616,25.24507566,75.58638397,225.1591417,182.3783072,10.22114585,5.451567739,0.006698914,0.007945092,3.063543781,2090.132457,48468.38204,0.62136139,1.13268289,11697.50816,2946.277784,5502.834684,16.948
-0.169739491,0.52239831,1.826844561,55.46208095,720.1337728,1525.863341,25.13916936,79.26107648,187.5097828,203.6856975,10.90440466,7.219173131,0.011496543,0.012094558,3.988660438,2552.432343,67567.08033,0.999143172,1.202725797,14914.49182,5298.759181,8364.675118,27.842
0.774798241,1.858262326,1.867761859,56.97552233,730.941237,1459.237023,25.79315868,74.12632574,235.8196298,174.3137106,8.966815105,4.71518139,0.007660146,0.008960872,2.77486059,1240.568037,32223.61645,0.355654004,0.927363978,10131.35668,1820.040659,4413.428461,124.685
