Fe,Mn,Ni,Co,Cr,V,Al,D1,D2,D8,D10,D15,D16,D19,D21,SFE
0.012776568,0.014406435,0.769286978,0.048275397,0.029662717,0.106534126,0.019057779,1.537774515,1.806483443,723.5416302,25.78024036,237.3329321,176.2675866,5.367510792,0.011351377,121.861
0.196901395,0.005783009,0.551230052,0.070224123,0.065233796,0.093630217,0.016997407,-0.353558297,0.695540057,727.3466174,25.48565788,180.4952385,200.277422,7.314163041,0.010455327,63.755
0.098502848,0.014780546,0.531657144,0.046045155,0.251058939,0.038021494,0.019933874,0.537354882,0.541907228,712.7841079,25.15812938,179.5903698,218.0148257,7.767944117,0.014222517,47.211
0.204901129,0.010057495,0.260482018,0.399296641,0.061368841,0.040643726,0.02325015,-1.716429691,-0.077683963,739.0274925,25.11324423,196.4152452,199.4499,4.976101772,0.007773651,-14.123
0.109461809,0.013468455,0.738839675,0.02901677,0.04390064,0.033549402,0.03176325,0.774277475,1.79562942,728.6319382,25.73197883,223.110747,180.0681981,5.236073283,0.008735881,120.65
0.246137361,0.014891166,0.548584192,0.043480577,0.088100764,0.029742968,0.029062972,-0.694125412,0.804550333,729.4497628,25.46272277,176.4247454,202.2469296,7.145200826,0.009717253,71.825
0.040392528,0.016721698,0.035211585,0.618133143,0.225633392,0.038746528,0.025161125,-1.221291355,-0.912021783,725.8433849,24.53330326,208.3141234,215.2092897,2.858945858,0.011859331,-136.387
0.099009905,0.017280512,0.496240867,0.252762497,0.065740764,0.042505923,0.026459532,-0.108573626,0.89525186,731.7397394,25.39050059,222.9662867,187.651058,5.753253091,0.009559398,47.211
0.209078867,0.025541039,0.111217898,0.539143907,0.067350295,0.027355182,0.020312811,-2.401654264,-0.58066713,743.1961075,24.93514088,201.4004413,202.8294341,3.258187154,0.008032352,-56.088
0.313226309,0.011257274,0.261773267,0.261616562,0.101561389,0.032233691,0.018331509,-2.265810929,-0.370665794,736.6729982,25.09104143,158.1492247,215.5733165,5.450535516,0.008313908,1.211
0.049414553,0.014533705,0.128593884,0.638257514,0.088658678,0.051190322,0.029351345,-1.231969261,-0.299034698,736.3766213,24.85831718,233.528408,192.5088398,3.593741392,0.009548045,-106.124
0.423354947,0.00183877,0.137770944,0.32879092,0.081720524,0.017294507,0.00922939,-3.541775372,-0.936233128,745.6329712,24.9824779,137.0577433,222.9717311,3.613797157,0.005290855,46.807
0.095502802,0.014872634,0.422751596,0.326312795,0.086217875,0.033116015,0.021226283,-0.378265274,0.607331735,733.3325208,25.26178589,223.1964303,191.362375,5.459824141,0.009130239,9.281
0.190531669,0.01370406,0.507165509,0.181990648,0.058968509,0.041769926,0.005869679,-0.709145838,0.664868193,736.4060293,25.44923317,201.2959747,196.3362226,5.964135283,0.007749671,41.158
0.21145474,0.014378083,0.224264063,0.406349204,0.095603865,0.01659915,0.031350895,-1.829972157,-0.173408852,737.1699058,25.01599041,192.031219,203.5613581,4.914874503,0.008462441,-29.86
0.232185701,0.024271545,0.311052685,0.206615077,0.177764046,0.037280007,0.010830938,-1.411048317,-0.312023754,727.4211845,25.04101489,164.0436726,222.1551855,5.953899909,0.011427479,-9.281
0.181741177,0.020236379,0.284325561,0.453976707,0.028352105,0.021792887,0.009575184,-1.704383316,0.094547676,746.0992094,25.20840617,219.606577,191.8293452,4.166656901,0.005883796,-16.544
0.020096753,0.013681686,0.353110246,0.448430069,0.104852762,0.014400849,0.045427634,-0.104866471,0.66867536,730.4677746,25.10249924,242.0820989,184.63042,5.091806207,0.009998094,-13.316
0.081470818,0.01547548,0.39925466,0.267785799,0.192109554,0.022875932,0.021027757,-0.114403011,0.328382079,723.5987936,25.06819213,204.6296977,207.189852,6.17266908,0.011921973,4.439
0.011096065,0.023944585,0.459304415,0.384112546,0.075805904,0.030582544,0.015153942,0.184136628,0.873379465,734.419918,25.31659847,252.7413083,182.4530019,4.669455879,0.009200581,19.369
0.031568673,0.021391577,0.100600874,0.71221422,0.058213768,0.050286538,0.02572435,-1.359447194,-0.308563677,740.7309773,24.8746125,248.1770486,186.8864713,2.917859918,0.008895028,-116.615
0.097691065,0.023721033,0.314237528,0.361515789,0.138126125,0.033541715,0.031166745,-0.647276353,0.169883952,728.0392664,25.05086259,210.2670739,201.1780808,5.645187969,0.011616398,-16.14
0.367370671,0.017172561,0.259523817,0.183829827,0.12923386,0.016403746,0.026465518,-2.513797917,-0.449804432,733.8550427,25.06526128,138.9307398,223.1382754,5.905144628,0.009103656,22.193
0.125202942,0.011229417,0.156358619,0.443375256,0.211476837,0.044465926,0.007891003,-1.316148055,-0.745555988,727.4897392,24.74016795,186.4292174,220.6556363,3.970895052,0.011035348,-86.755
0.245750691,0.018237968,0.282590818,0.303501085,0.089470644,0.035069885,0.025378909,-1.791635147,-0.12119703,735.4456049,25.1225239,179.2583812,207.1576846,5.571442223,0.009190326,-3.228
0.162885788,0.008024004,0.24738552,0.331463259,0.215821915,0.019511881,0.014907632,-1.171600705,-0.402163436,726.5681302,24.85177665,178.2257935,220.4483346,5.230776667,0.010685115,-48.421
0.060256744,0.017341539,0.573855116,0.077410838,0.21299068,0.032024676,0.026120407,0.833711221,0.896868006,715.2276721,25.25814519,200.2715385,206.6944899,7.229247486,0.013914612,58.913
0.083376279,0.01329779,0.252186958,0.580295844,0.024460548,0.041395135,0.004987447,-1.246244037,0.091968116,746.0515191,25.13725884,244.6489473,184.6764488,3.492322096,0.00569175,-60.123
0.243253562,0.018777495,0.146519914,0.465260665,0.069879107,0.033167123,0.023142136,-2.410825553,-0.528706487,741.3111078,24.97623097,187.5210538,205.6752536,3.938429584,0.008001817,-27.439
0.042738619,0.012855028,0.637487478,0.212803172,0.03679586,0.033518507,0.023801336,0.683107547,1.550492259,733.1031453,25.59471511,247.1292549,175.1322346,4.611220274,0.007588306,89.983
0.496119969,0.017591292,0.280455897,0.060764132,0.119668296,0.011786437,0.013613977,-3.272445515,-0.652213636,737.5040918,25.15332341,106.9322153,233.6250323,5.960393969,0.007888283,51.65
0.069101,0.219752,0.051382,0.500731,0.103434,0.046354,0.009247,-1.93963986,-0.847710082,731.9904344,25.06109084,251.5218695,209.6499924,2.055261058,0.020345867,49.228
0.039911,0.050822,0.54964,0.075741,0.192768,0.055146,0.035972,0.86449149,0.87039509,712.1464471,25.2975177,206.921759,204.543063,7.419694705,0.016878661,211.844
0.450117,0.223681,0.162803,0.063451,0.030438,0.048969,0.020541,-3.83349083,-0.93430146,735.5201453,25.4291158,153.862486,229.175163,4.444705219,0.018224159,-24.614
0.184747,0.293067,0.193663,0.196891,0.046029,0.075436,0.010167,-2.18423587,-0.57137083,728.5765293,25.4791864,229.426223,214.496161,4.150767439,0.022845181,109.755
0.291698,0.069758,0.322554,0.152531,0.090175,0.072175,0.001109,-1.96657208,-0.36010272,732.6906767,25.2827562,164.971176,218.998466,5.775808062,0.013201898,118.229
0.06973,0.156063,0.496233,0.119868,0.080747,0.059006,0.018353,-0.03535646,0.73423642,723.7596656,25.5738847,239.378446,196.705076,6.063427299,0.020532829,255.423
0.261622,0.46956,0.125845,0.078467,0.005101,0.054401,0.005005,-3.283919826,-0.903155087,730.3585302,25.74120976,242.7386173,223.02523,2.890307578,0.023393739,143.65
0.289075,0.175652,0.365569,0.072267,0.063759,0.03195,0.001727,-2.057209797,-0.081834672,734.2501867,25.53196123,193.3450993,215.5513456,5.647186952,0.01834424,156.966
0.223527,0.057965,0.505885,0.036848,0.036886,0.114811,0.024078,-0.74179825,0.51248137,725.643079,25.5533614,178.619671,202.298785,7.578025481,0.014626709,278.02
0.080498,0.115022,0.121678,0.558884,0.063926,0.055683,0.004309,-1.72392042,-0.5374745,739.0190506,25.0619577,244.420724,199.181484,2.680411081,0.01517147,76.667
0.057616,0.2784,0.351306,0.14642,0.099469,0.064446,0.002344,-0.696823913,0.048651321,722.1580899,25.54741655,254.4651185,208.9493141,5.194129505,0.024701062,211.844
0.208567,0.118116,0.184159,0.241121,0.141932,0.095328,0.010778,-1.851180089,-0.835858524,723.7889208,25.06931853,175.5114095,225.5711044,4.692932893,0.016790001,64.158
0.364554,0.04491,0.178217,0.268421,0.052722,0.073299,0.017877,-2.98089878,-0.7707231,738.1139275,25.125934,148.650653,218.463634,4.681199958,0.010498409,95.632
0.058262,0.174358,0.592719,0.051265,0.076374,0.036138,0.010885,0.303218847,1.101548878,725.0390206,25.73207117,251.987053,193.3025837,5.60312314,0.02131087,317.16
0.084932,0.463479,0.271259,0.065924,0.044513,0.067608,0.002285,-1.52469988,-0.24910374,721.6759276,25.8119551,279.319924,212.910218,4.363727078,0.02636991,303.845
0.085203,0.372057,0.07123,0.349678,0.041943,0.076129,0.00376,-2.23597367,-0.87280281,729.3509086,25.4186878,270.395066,211.322329,2.083538944,0.024085791,62.141
0.070105,0.077528,0.0817,0.492838,0.204416,0.059342,0.01407,-1.326532707,-0.923550464,724.2560456,24.73440163,207.016513,219.6014596,3.159673906,0.015175858,54.474
0.082309,0.054142,0.647993,0.067511,0.057054,0.058386,0.032605,0.61998091,1.41687638,724.6510653,25.6489912,226.431387,185.192359,6.041972888,0.013990666,310.704
0.051006,0.065805,0.349666,0.224738,0.242664,0.049487,0.016634,-0.0018604,-0.03980362,714.9761342,24.9995474,200.753995,218.809166,6.358927596,0.016598675,81.106
0.207573,0.080264,0.436285,0.109973,0.075384,0.067612,0.022909,-0.97219589,0.34240266,727.5137343,25.4297782,190.037373,205.416683,6.797292633,0.015170821,191.668
0.441213,0.108449,0.121509,0.199762,0.060999,0.060989,0.007077,-3.780961432,-1.18003182,739.2911222,25.16335403,136.8243236,230.6525843,3.436709992,0.013114695,65.772
0.275504,0.067528,0.083976,0.357434,0.137289,0.06472,0.013549,-2.67574586,-1.13920807,731.7879412,24.8855211,160.793791,226.721586,3.234399132,0.012809702,52.457
0.556342,0.07949,0.202603,0.052883,0.025068,0.045679,0.037936,-4.075028175,-0.786343334,738.786516,25.29372531,106.2026948,227.9485231,5.857003723,0.011416173,-85.141
0.101708,0.068869,0.542003,0.020667,0.115434,0.132368,0.01895,0.345997116,0.572378612,714.6472112,25.46713627,192.037158,206.5581456,7.910471353,0.017834946,280.844
0.143138,0.192455,0.165914,0.341689,0.090535,0.056399,0.00987,-1.8761969,-0.58185258,730.8265571,25.2112275,225.831183,211.93136,3.743678755,0.019611849,59.316
0.071384,0.098963,0.03438,0.646352,0.072703,0.070888,0.00533,-1.94590868,-0.86353947,738.9308816,24.90939,240.135246,201.452072,1.737064774,0.014375042,90.387
0.08937,0.601351,0.085156,0.153553,0.036939,0.028543,0.005088,-2.56452282,-0.79876116,724.6583179,25.7839333,306.615603,217.907068,1.953861351,0.022642738,186.019
0.540503,0.104048,0.076656,0.185863,0.049549,0.023438,0.019943,-4.59972857,-1.28711998,743.7239495,25.1339302,118.372852,233.480485,3.122476176,0.011473519,-3.228
0.654771,0.127109,0.101591,0.03595,0.028715,0.028704,0.023158,-5.211439073,-1.371055202,743.4639683,25.26506713,90.03828608,241.1273653,3.668157635,0.012091754,-290.932
0.332104,0.301562,0.090422,0.174409,0.027889,0.061328,0.012286,-3.54640578,-1.08595562,734.0326707,25.4264505,196.305432,225.04463,2.922839129,0.020732969,1.211
0.165397,0.234499,0.346496,0.077034,0.056254,0.101648,0.018672,-1.24630411,-0.0505088,721.9742002,25.566393,215.898519,210.807031,6.23289542,0.02275416,231.616
0.073905,0.046779,0.253699,0.329549,0.252213,0.043643,0.000212,-0.57648241,-0.49123795,720.6972581,24.8480663,195.593605,223.964165,4.94573632,0.014377288,53.667
0.054409,0.123409,0.454438,0.076115,0.205475,0.063367,0.022787,0.30831887,0.35279572,711.4119343,25.2766576,208.587787,214.930431,7.211051224,0.020139719,189.247
0.034296,0.102613,0.238585,0.539321,0.035687,0.028093,0.021404,-1.031700002,0.195427245,739.6630225,25.21080561,266.2970113,184.042455,3.605692266,0.014110288,77.928
0.125894,0.647431,0.099607,0.049308,0.021375,0.048044,0.008341,-2.74297834,-0.84613584,721.3550588,25.9061411,298.46857,222.027552,2.416856552,0.019894705,280.666
0.204017,0.076764,0.045826,0.56981,0.042811,0.052846,0.007926,-2.76098859,-0.90988111,744.6136766,24.9722374,210.482969,205.212931,1.993774066,0.011391094,83.135
0.270462,0.270842,0.314781,0.033877,0.048689,0.051678,0.009671,-2.21169256,-0.24816647,729.2986483,25.6229486,206.259416,217.765866,5.520627683,0.022417553,187.495
0.584114,0.199064,0.07005,0.056166,0.021483,0.03848,0.030643,-4.96719464,-1.35716915,739.2872288,25.3181329,116.384677,237.769804,3.449553218,0.015559385,-232.219
0.077646,0.501814,0.148681,0.166117,0.038849,0.06464,0.002253,-2.05084256,-0.64209647,723.8041847,25.7161388,289.221404,214.702334,2.9266858,0.024832375,186.261
0.151923,0.147859,0.238737,0.213672,0.201031,0.044216,0.002562,-1.32700115,-0.60375014,721.862669,25.0790614,195.340678,227.489301,4.830555046,0.018309631,49.933
0.320556,0.13623,0.247204,0.117541,0.038046,0.118514,0.02191,-2.445048705,-0.593561216,728.3672664,25.36351284,160.8146482,219.1969218,5.897527676,0.017202382,131.826
0.186862,0.413368,0.202649,0.062669,0.028815,0.094408,0.01123,-2.279090071,-0.624240666,722.7653098,25.6990337,240.1011559,219.2413638,4.39320702,0.023971639,210.829
0.255971,0.166249,0.059708,0.392312,0.043337,0.077384,0.005039,-3.04545595,-1.10250281,738.3271022,25.1434947,198.19145,216.603023,2.257604287,0.016862374,52.058
0.21233,0.187874,0.246289,0.266454,0.025918,0.057346,0.003789,-2.15405202,-0.32010679,737.2514098,25.4302699,220.673418,206.698268,4.283882993,0.018881164,100.677
0.462393,0.099122,0.241944,0.060517,0.105753,0.009942,0.020329,-3.33217287,-0.6864766,735.2863013,25.2320954,128.443272,232.098971,5.571161314,0.013020034,-82.368
0.14456,0.045957,0.047673,0.466975,0.168174,0.116849,0.009813,-1.844915725,-1.267286573,724.9436157,24.72781457,176.5215695,224.4808145,2.741876872,0.013498779,56.012
0.191064,0.053198,0.454094,0.04195,0.141243,0.093385,0.025066,-0.50957962,0.22108343,717.934159,25.3098728,168.426551,215.278128,7.80735242,0.015603548,186.95
0.035624,0.060879,0.492321,0.305053,0.041919,0.022067,0.042136,0.151829782,1.185160955,731.7505142,25.45607026,254.5339575,176.964712,4.879513063,0.012538277,159.76
0.204588,0.149347,0.461822,0.011528,0.10687,0.045041,0.020805,-0.895978634,0.373872446,723.4066145,25.51748088,196.5429765,211.7435813,6.940001413,0.01929094,219.316
0.250678,0.137182,0.26374,0.175627,0.11556,0.036928,0.020286,-1.963362127,-0.359438091,728.6921439,25.24201916,184.5065765,218.8072042,5.501239642,0.017078772,59.215
0.058311,0.180356,0.364918,0.153579,0.202232,0.032261,0.008343,-0.29880479,0.03404635,717.4480659,25.257293,226.361695,217.609285,5.836376802,0.021229021,119.382
0.202068,0.08692,0.185586,0.378145,0.084317,0.055205,0.007758,-2.058791889,-0.556818797,736.2259496,25.10665271,199.5623256,210.7003377,4.004827306,0.013656046,66.397
0.111376,0.177746,0.064457,0.386738,0.198355,0.05671,0.004618,-1.80788778,-1.14573496,723.0936492,24.8891936,209.506535,228.239556,2.47825316,0.018447672,30.736
0.077108,0.155753,0.477781,0.012808,0.075617,0.166009,0.034924,0.18134064,0.4416483,710.0222626,25.5600982,206.826606,204.298124,8.037030791,0.022396029,274.875
0.35666,0.104227,0.07992,0.348836,0.03876,0.065328,0.006268,-3.517603188,-1.126942567,742.328115,25.11186681,166.1088931,220.2608253,2.659134852,0.012895636,69.091
0.050865,0.252567,0.464227,0.055811,0.12602,0.03908,0.01143,-0.10923335,0.5178121,718.8877327,25.6056251,250.952622,206.793357,5.972822556,0.024758465,256.055
0.04615,0.232459,0.449253,0.19457,0.046312,0.019918,0.011338,-0.40309724,0.73927111,730.777056,25.6722834,275.057897,190.707698,4.666330835,0.02312986,218.174
0.169557,0.049322,0.020714,0.551078,0.053041,0.156094,0.000194,-2.38519591,-1.30266249,735.3179722,24.8877098,189.212825,212.476167,1.826864282,0.012544249,31.456
0.181114,0.17648,0.361954,0.194388,0.030928,0.044577,0.010558,-1.470660421,0.193978594,734.6034977,25.54132604,228.0911801,200.7876878,5.220975408,0.019084709,161.695
0.212647,0.089067,0.39614,0.091335,0.174221,0.021346,0.015243,-1.042914843,0.052465112,723.9235833,25.24403434,179.7355147,220.0651621,6.61313931,0.015701189,110.731
0.457912,0.361077,0.054673,0.06063,0.005977,0.043771,0.01596,-4.5703154,-1.33763796,736.1707796,25.5358996,175.487656,234.203084,2.401293906,0.020061728,-96.511
0.040799,0.060428,0.415902,0.161506,0.29078,0.013895,0.016689,0.385523986,0.194791855,712.3578959,24.9987606,200.1480501,221.6254816,6.763973197,0.016580746,69.668
0.363113,0.117292,0.396911,0.038085,0.030696,0.031191,0.022711,-2.291985872,0.127835428,735.990125,25.54430544,169.5645586,211.1318031,6.558433171,0.014820583,149.873
0.189472,0.047624,0.148096,0.499126,0.049311,0.057648,0.008722,-2.191185261,-0.553176363,742.0859994,25.04736775,207.3595044,202.4420474,3.39016106,0.010079831,75.458
0.247234,0.044173,0.205272,0.294378,0.113326,0.075981,0.019636,-2.00072024,-0.61263094,730.1386086,25.0331108,166.762801,217.72155,5.119195033,0.01237722,79
0.131495,0.050645,0.32488,0.177809,0.230363,0.069862,0.014946,-0.54543487,-0.30189594,715.7761011,24.9902341,173.749145,225.440775,6.541367611,0.01539362,76.668
0.034999,0.056175,0.753579,0.06023,0.03833,0.030601,0.026085,1.17002883,1.943975394,728.2517016,25.80433,252.3810154,174.7595228,4.227398008,0.012119624,315.171
0.045999,0.306846,0.273846,0.245634,0.074193,0.052398,0.001084,-1.08770241,-0.11299417,726.9793314,25.5233684,271.475585,205.316233,4.134550899,0.025082227,147.896
0.116421,0.177994,0.317629,0.113248,0.129421,0.130185,0.015102,-0.75819079,-0.31126426,714.6420162,25.3246608,199.878487,218.983959,6.438578719,0.021031537,155.802
0.740575,0.110844,0.031739,0.051331,0.029678,0.016683,0.01915,-6.02462059,-1.73810942,747.9186039,25.1753605,67.854785,248.455315,2.100815633,0.009989286,-443.544
0.070367,0.107514,0.514381,0.217578,0.039344,0.023075,0.02774,-0.07992204,1.086989857,732.0989732,25.57772468,251.9379239,183.1785932,5.050722151,0.015647331,198.442
0.062006,0.354561,0.00402,0.436243,0.028106,0.108972,0.006091,-2.307267477,-1.097547648,729.0870633,25.32075342,270.3561404,209.6184286,1.321423917,0.023343163,51.104
0.089778,0.386016,0.192687,0.161239,0.082618,0.080139,0.007522,-1.62993562,-0.574313874,720.4291678,25.53602494,257.2279942,217.4478104,4.024464328,0.024323349,155.638
0.333374,0.10101,0.347559,0.038058,0.127018,0.021953,0.031028,-2.01080582,-0.12849055,726.91512,25.2964054,154.670262,222.725106,6.899533215,0.015304384,54.99
0.04712,0.229835,0.187659,0.278544,0.192457,0.059598,0.004786,-0.991681522,-0.643692024,718.1300986,25.11724822,232.7802768,222.6529437,4.107811909,0.021516153,57.927
0.174557,0.252405,0.335722,0.088981,0.124805,0.018706,0.004824,-1.43905057,-0.10616766,725.7184375,25.4791819,223.363759,218.299661,5.325170696,0.022472893,138.088
0.359886,0.272395,0.207005,0.053116,0.04373,0.043953,0.019915,-3.15755736,-0.67246687,731.4360376,25.5125161,183.013665,224.799172,4.856371502,0.020768055,61.225
0.312155,0.333274,0.182517,0.064572,0.009552,0.085315,0.012615,-3.07535259,-0.78948853,729.762654,25.6174641,202.212162,222.551479,4.314118753,0.02235835,129.598
